"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","225","Get product brand category","Assurdly | Producer API","Wed Apr 30 18:47:22 GMT 2025","passed","Wed Apr 30 18:47:22 GMT 2025","Transformation > Get Product Brand Category","Transformation Event","",""
"","293","Get Product Shared Government Count","Assurdly | Producer API","Wed Apr 30 18:47:18 GMT 2025","passed","Wed Apr 30 18:47:19 GMT 2025","","Shared With Government","",""
"","422","Get Product Instance Shared Government","Assurdly | Producer API","Wed Apr 30 18:47:19 GMT 2025","passed","Wed Apr 30 18:47:19 GMT 2025","","Shared With Government","",""
"","233","Creating Analysis Event - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:30 GMT 2025","passed","Wed Apr 30 18:47:30 GMT 2025","Single Event","Analysis Event","",""
"","226","Creating Analysis Event - Invalid Fields","Assurdly | Producer API","Wed Apr 30 18:47:30 GMT 2025","passed","Wed Apr 30 18:47:30 GMT 2025","Single Event","Analysis Event","",""
"","228","Get Preference - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:26 GMT 2025","failed","Wed Apr 30 18:47:27 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","229","Get Preference - Get Labels -","Assurdly | Producer API","Wed Apr 30 18:47:27 GMT 2025","failed","Wed Apr 30 18:47:27 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","238","Get Labels - Case Sensitive Event Type","Assurdly | Producer API","Wed Apr 30 18:47:21 GMT 2025","failed","Wed Apr 30 18:47:21 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","230","Get all config types","Assurdly | Producer API","Wed Apr 30 18:47:26 GMT 2025","passed","Wed Apr 30 18:47:26 GMT 2025","Analysis > Config Types","Analysis Event","",""
"","318","Read Notification - No Authorisation","Assurdly | Producer API","Wed Apr 30 18:47:14 GMT 2025","passed","Wed Apr 30 18:47:14 GMT 2025","Notification","Home","",""
"","232","Get Total Event Empty Field","Assurdly | Producer API","Wed Apr 30 18:47:25 GMT 2025","failed","Wed Apr 30 18:47:25 GMT 2025","","Events","",""
"","312","Get Product Instance Graph","Assurdly | Producer API","Wed Apr 30 18:47:24 GMT 2025","passed","Wed Apr 30 18:47:25 GMT 2025","","Product Instances","",""
"","311","Get FQS Invalid Field","Assurdly | Producer API","Wed Apr 30 18:47:31 GMT 2025","passed","Wed Apr 30 18:47:31 GMT 2025","","FQS","",""
"","270","Get FQS","Assurdly | Producer API","Wed Apr 30 18:47:31 GMT 2025","passed","Wed Apr 30 18:47:31 GMT 2025","","FQS","",""
"","235","Set uom Preference","Assurdly | Producer API","Wed Apr 30 18:47:14 GMT 2025","passed","Wed Apr 30 18:47:15 GMT 2025","Preference","Home","",""
"","225","Get Company Type","Assurdly | Producer API","Wed Apr 30 18:47:21 GMT 2025","passed","Wed Apr 30 18:47:22 GMT 2025","Transformation > Get Company Type","Transformation Event","",""
"","313","Get Share FQS - No auth","Assurdly | Producer API","Wed Apr 30 18:47:32 GMT 2025","passed","Wed Apr 30 18:47:32 GMT 2025","","FQS","",""
"","162","Tour Status","Assurdly | Producer API","Wed Apr 30 18:47:13 GMT 2025","passed","Wed Apr 30 18:47:13 GMT 2025","Tour","Home","",""
"","951","Login - Valid Credentials","Assurdly | Producer API","Wed Apr 30 18:47:11 GMT 2025","passed","Wed Apr 30 18:47:12 GMT 2025","Login","Authentication","",""
"","238","Get Analysis Product Ids","Assurdly | Producer API","Wed Apr 30 18:47:28 GMT 2025","passed","Wed Apr 30 18:47:29 GMT 2025","Analysis Product Ids","Analysis Event","",""
"","228","Get manufacturers","Assurdly | Producer API","Wed Apr 30 18:47:22 GMT 2025","passed","Wed Apr 30 18:47:23 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","223","Get Tooltips","Assurdly | Producer API","Wed Apr 30 18:47:27 GMT 2025","passed","Wed Apr 30 18:47:27 GMT 2025","Analysis > Get Tooltips","Analysis Event","",""
"","244","Get Total Events Count","Assurdly | Producer API","Wed Apr 30 18:47:25 GMT 2025","passed","Wed Apr 30 18:47:25 GMT 2025","","Events","",""
"","243","Participant Details","Assurdly | Producer API","Wed Apr 30 18:47:13 GMT 2025","passed","Wed Apr 30 18:47:13 GMT 2025","participant","Home","",""
"","238","Get transform outprod","Assurdly | Producer API","Wed Apr 30 18:47:22 GMT 2025","passed","Wed Apr 30 18:47:22 GMT 2025","Transformation > Get Transform Outprod","Transformation Event","",""
"","224","Get Analysis Manufacturers - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:28 GMT 2025","passed","Wed Apr 30 18:47:28 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","223","Get Analysis Product Ids - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:29 GMT 2025","passed","Wed Apr 30 18:47:29 GMT 2025","Analysis Product Ids","Analysis Event","",""
"","315","Get product brand category - No auth","Assurdly | Producer API","Wed Apr 30 18:47:22 GMT 2025","passed","Wed Apr 30 18:47:22 GMT 2025","Transformation > Get Product Brand Category","Transformation Event","",""
"","236","Get Product Instance Invalid Field","Assurdly | Producer API","Wed Apr 30 18:47:24 GMT 2025","failed","Wed Apr 30 18:47:24 GMT 2025","","Product Instances","",""
"","314","Create Single Event - No Auth","Assurdly | Producer API","Wed Apr 30 18:47:23 GMT 2025","passed","Wed Apr 30 18:47:24 GMT 2025","Single Event","Transformation Event","",""
"","227","Get Sites","Assurdly | Producer API","Wed Apr 30 18:47:26 GMT 2025","passed","Wed Apr 30 18:47:26 GMT 2025","Analysis > Get Sites","Analysis Event","",""
"","227","Get Labels - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:27 GMT 2025","failed","Wed Apr 30 18:47:28 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","229","Get Analysis Manufacturers","Assurdly | Producer API","Wed Apr 30 18:47:29 GMT 2025","passed","Wed Apr 30 18:47:30 GMT 2025","Analysis Instance Ids","Analysis Event","",""
"","224","Create Bulk Event","Assurdly | Producer API","Wed Apr 30 18:47:30 GMT 2025","failed","Wed Apr 30 18:47:31 GMT 2025","","Analysis Event","",""
"","1723","Get Dashboard Statistics","Assurdly | Producer API","Wed Apr 30 18:47:15 GMT 2025","passed","Wed Apr 30 18:47:17 GMT 2025","Overview > Stats","Dashboard","",""
"","227","Get Preference - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:20 GMT 2025","failed","Wed Apr 30 18:47:20 GMT 2025","Transformation > Get Preference","Transformation Event","",""
"","227","Get Company Type","Assurdly | Producer API","Wed Apr 30 18:47:28 GMT 2025","passed","Wed Apr 30 18:47:28 GMT 2025","Analysis > Get Company Type","Analysis Event","",""
"","242","Get Share FQS","Assurdly | Producer API","Wed Apr 30 18:47:31 GMT 2025","failed","Wed Apr 30 18:47:31 GMT 2025","","FQS","",""
"","271","Get Dashboard Filter","Assurdly | Producer API","Wed Apr 30 18:47:18 GMT 2025","passed","Wed Apr 30 18:47:18 GMT 2025","Overview > Stats","Dashboard","",""
"","228","Get uom Preference","Assurdly | Producer API","Wed Apr 30 18:47:14 GMT 2025","failed","Wed Apr 30 18:47:14 GMT 2025","Preference","Home","",""
"","232","Get Preference","Assurdly | Producer API","Wed Apr 30 18:47:26 GMT 2025","passed","Wed Apr 30 18:47:26 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","240","Get Product Instance Graph Invalid Field","Assurdly | Producer API","Wed Apr 30 18:47:24 GMT 2025","failed","Wed Apr 30 18:47:24 GMT 2025","","Product Instances","",""
"","233","Get Preference","Assurdly | Producer API","Wed Apr 30 18:47:20 GMT 2025","passed","Wed Apr 30 18:47:20 GMT 2025","Transformation > Get Preference","Transformation Event","",""
"","230","Get Labels","Assurdly | Producer API","Wed Apr 30 18:47:27 GMT 2025","passed","Wed Apr 30 18:47:27 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","349","Notifications","Assurdly | Producer API","Wed Apr 30 18:47:13 GMT 2025","failed","Wed Apr 30 18:47:13 GMT 2025","Notification","Home","",""
"","224","Get Labels - Empty Fields","Assurdly | Producer API","Wed Apr 30 18:47:21 GMT 2025","failed","Wed Apr 30 18:47:21 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
