"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","213","Get tooltip","Assurdly | Receiver API","Wed Jun 04 18:47:31 GMT 2025","passed","Wed Jun 04 18:47:31 GMT 2025","Receiving > Get Tooltips","Receiving Event","",""
"","217","Total Events Count - Empty Fields","Assurdly | Receiver API","Wed Jun 04 18:47:27 GMT 2025","failed","Wed Jun 04 18:47:27 GMT 2025","","Events Records","",""
"","238","Get Product Instance - Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed Jun 04 18:47:27 GMT 2025","failed","Wed Jun 04 18:47:27 GMT 2025","","Product Instances","",""
"","735","Login - Valid Credentials","Assurdly | Receiver API","Wed Jun 04 18:47:22 GMT 2025","passed","Wed Jun 04 18:47:22 GMT 2025","Login","Authentication","",""
"","295","Single event -No auth","Assurdly | Receiver API","Wed Jun 04 18:47:35 GMT 2025","passed","Wed Jun 04 18:47:35 GMT 2025","Single Event","Receiving Event","",""
"","123","Read Notification","Assurdly | Receiver API","Wed Jun 04 18:47:23 GMT 2025","passed","Wed Jun 04 18:47:23 GMT 2025","Notification","Home","",""
"","297","get config types -No auth","Assurdly | Receiver API","Wed Jun 04 18:47:32 GMT 2025","passed","Wed Jun 04 18:47:32 GMT 2025","Receiving > Config Type","Receiving Event","",""
"","299","Get activity numbers - No auth","Assurdly | Receiver API","Wed Jun 04 18:47:34 GMT 2025","passed","Wed Jun 04 18:47:34 GMT 2025","Receiving > Get Activity Numbers","Receiving Event","",""
"","128","Tour Status","Assurdly | Receiver API","Wed Jun 04 18:47:24 GMT 2025","passed","Wed Jun 04 18:47:24 GMT 2025","Tour","Home","",""
"","298","Get label - No auth","Assurdly | Receiver API","Wed Jun 04 18:47:33 GMT 2025","passed","Wed Jun 04 18:47:33 GMT 2025","Receiving > Get Labels","Receiving Event","",""
"","261","Single event","Assurdly | Receiver API","Wed Jun 04 18:47:35 GMT 2025","passed","Wed Jun 04 18:47:35 GMT 2025","Single Event","Receiving Event","",""
"","224","get preference","Assurdly | Receiver API","Wed Jun 04 18:47:32 GMT 2025","passed","Wed Jun 04 18:47:32 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","216","Total Events Count","Assurdly | Receiver API","Wed Jun 04 18:47:27 GMT 2025","passed","Wed Jun 04 18:47:27 GMT 2025","","Events Records","",""
"","211","Get label","Assurdly | Receiver API","Wed Jun 04 18:47:33 GMT 2025","passed","Wed Jun 04 18:47:33 GMT 2025","Receiving > Get Labels","Receiving Event","",""
"","213","Get Preference - Empty Fields","Assurdly | Receiver API","Wed Jun 04 18:47:32 GMT 2025","failed","Wed Jun 04 18:47:33 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","187","Login - Invalid Credentials - No Authorization","Assurdly | Receiver API","Wed Jun 04 18:47:23 GMT 2025","passed","Wed Jun 04 18:47:23 GMT 2025","Login","Authentication","",""
"","213","Get activity numbers","Assurdly | Receiver API","Wed Jun 04 18:47:34 GMT 2025","passed","Wed Jun 04 18:47:35 GMT 2025","Receiving > Get Activity Numbers","Receiving Event","",""
"","215","get config types","Assurdly | Receiver API","Wed Jun 04 18:47:31 GMT 2025","passed","Wed Jun 04 18:47:32 GMT 2025","Receiving > Config Type","Receiving Event","",""
"","500","Dashboard Filter","Assurdly | Receiver API","Wed Jun 04 18:47:25 GMT 2025","passed","Wed Jun 04 18:47:25 GMT 2025","Stats","Dashboard","",""
"","217","Get producer record receiving","Assurdly | Receiver API","Wed Jun 04 18:47:34 GMT 2025","passed","Wed Jun 04 18:47:34 GMT 2025","Receiving > Get Producer Record Receiving","Receiving Event","",""
"","312","Notifications","Assurdly | Receiver API","Wed Jun 04 18:47:23 GMT 2025","failed","Wed Jun 04 18:47:23 GMT 2025","Notification","Home","",""
"","316","Get sites","Assurdly | Receiver API","Wed Jun 04 18:47:30 GMT 2025","passed","Wed Jun 04 18:47:30 GMT 2025","Receiving > Get Sites","Receiving Event","",""
"","246","Get Product Instance","Assurdly | Receiver API","Wed Jun 04 18:47:27 GMT 2025","failed","Wed Jun 04 18:47:27 GMT 2025","","Product Instances","",""
"","497","Dashboard Filter - Empty Required Fields","Assurdly | Receiver API","Wed Jun 04 18:47:25 GMT 2025","failed","Wed Jun 04 18:47:26 GMT 2025","Stats","Dashboard","",""
"","495","Get Product Instance Graph","Assurdly | Receiver API","Wed Jun 04 18:47:27 GMT 2025","passed","Wed Jun 04 18:47:28 GMT 2025","","Product Instances","",""
"","200","Login - Invalid Credentials - Wrong Username or Password","Assurdly | Receiver API","Wed Jun 04 18:47:22 GMT 2025","passed","Wed Jun 04 18:47:23 GMT 2025","Login","Authentication","",""
"","301","Get trading partner -No auth","Assurdly | Receiver API","Wed Jun 04 18:47:31 GMT 2025","passed","Wed Jun 04 18:47:31 GMT 2025","Receiving > Get Trading Partner","Receiving Event","",""
"","275","Total Event","Assurdly | Receiver API","Wed Jun 04 18:47:26 GMT 2025","passed","Wed Jun 04 18:47:26 GMT 2025","","Events Records","",""
"","120","Read Notification - Invalid Notification id","Assurdly | Receiver API","Wed Jun 04 18:47:23 GMT 2025","failed","Wed Jun 04 18:47:24 GMT 2025","Notification","Home","",""
"","215","Get uom Preference","Assurdly | Receiver API","Wed Jun 04 18:47:24 GMT 2025","failed","Wed Jun 04 18:47:24 GMT 2025","Preference","Home","",""
"","211","Set uom Preference","Assurdly | Receiver API","Wed Jun 04 18:47:24 GMT 2025","failed","Wed Jun 04 18:47:24 GMT 2025","Preference","Home","",""
"","298","get preference -No auth","Assurdly | Receiver API","Wed Jun 04 18:47:32 GMT 2025","passed","Wed Jun 04 18:47:32 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","312","Get sites - No auth","Assurdly | Receiver API","Wed Jun 04 18:47:30 GMT 2025","passed","Wed Jun 04 18:47:30 GMT 2025","Receiving > Get Sites","Receiving Event","",""
"","251","Get Product Instance Shared with Government","Assurdly | Receiver API","Wed Jun 04 18:47:28 GMT 2025","failed","Wed Jun 04 18:47:29 GMT 2025","","Shared With Government","",""
"","493","Get Product Instance Graph Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed Jun 04 18:47:28 GMT 2025","failed","Wed Jun 04 18:47:28 GMT 2025","","Product Instances","",""
"","210","Get Product Instance Shared With Government Stats","Assurdly | Receiver API","Wed Jun 04 18:47:29 GMT 2025","broken","Wed Jun 04 18:47:29 GMT 2025","","Shared With Government","",""
"","211","Get trading partner","Assurdly | Receiver API","Wed Jun 04 18:47:30 GMT 2025","passed","Wed Jun 04 18:47:31 GMT 2025","Receiving > Get Trading Partner","Receiving Event","",""
"","122","Login - Invalid Credentials - Missing Password","Assurdly | Receiver API","Wed Jun 04 18:47:23 GMT 2025","failed","Wed Jun 04 18:47:23 GMT 2025","Login","Authentication","",""
"","217","Get Labels - Empty Fields Copy","Assurdly | Receiver API","Wed Jun 04 18:47:33 GMT 2025","failed","Wed Jun 04 18:47:33 GMT 2025","Receiving > Get Labels","Receiving Event","",""
"","220","Participant Detail","Assurdly | Receiver API","Wed Jun 04 18:47:24 GMT 2025","passed","Wed Jun 04 18:47:24 GMT 2025","participant","Home","",""
"","297","Get producer record receiving - No auth","Assurdly | Receiver API","Wed Jun 04 18:47:34 GMT 2025","passed","Wed Jun 04 18:47:34 GMT 2025","Receiving > Get Producer Record Receiving","Receiving Event","",""
"","298","Get tooltip - No auth","Assurdly | Receiver API","Wed Jun 04 18:47:31 GMT 2025","passed","Wed Jun 04 18:47:31 GMT 2025","Receiving > Get Tooltips","Receiving Event","",""
"### Get Producer Total Events

This API endpoint is used to retrieve total events for a specific producer from the dashboard.

#### Request Body

- `request_type` (string, optional): Type of request.
    
- `product_type` (string, optional): Type of product.
    
- `fqs_type` (string): Type of FQS.
    
- `from_date` (string): Start date for the event search.
    
- `to_date` (string): End date for the event search.
    
- `product_category` (string, optional): Category of the product.
    

#### Response Body

The response is in JSON format and follows the schema below:

``` json
{
  ""Data"": [
    {
      ""event_id"": """",
      ""events_comments"": [
        {
          ""_id"": """",
          ""event_id"": """",
          ""comments"": """",
          ""user_name"": """",
          ""timestamp"": """"
        }
      ],
      ""event_type"": """",
      ""event_location"": {
        ""id"": """",
        ""name"": """"
      },
      ""trading_partner"": {
        ""id"": """",
        ""name"": """"
      },
      ""activity"": {
        ""type"": """",
        ""no"": """"
      },
      ""data_capture_time"": """",
      ""batches"": [
        {
          ""type"": """",
          ""manufacturer"": {
            ""id"": """",
            ""type"": """"
          },
          ""product"": {
            ""id"": """",
            ""type"": """"
          },
          ""product_instance"": {
            ""id"": """",
            ""type"": """"
          }
        }
      ]
    }
  ],
  ""Filters"": {
    ""manufacturer"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""tradPartner"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""eventLocation"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""productId"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityType"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityNumber"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""prodInstance"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ]
  }
}

 ```","663","Total Event - Empty Fields","Assurdly | Receiver API","Wed Jun 04 18:47:26 GMT 2025","failed","Wed Jun 04 18:47:27 GMT 2025","","Events Records","",""
"","513","Get Product Instance Shared With Government Stats - Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed Jun 04 18:47:29 GMT 2025","failed","Wed Jun 04 18:47:30 GMT 2025","","Shared With Government","",""
"","214","Get Labels - Case Sensitive Event Type","Assurdly | Receiver API","Wed Jun 04 18:47:33 GMT 2025","failed","Wed Jun 04 18:47:34 GMT 2025","Receiving > Get Labels","Receiving Event","",""
"","253","Get Product Instance Shared with Government - Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed Jun 04 18:47:29 GMT 2025","failed","Wed Jun 04 18:47:29 GMT 2025","","Shared With Government","",""
"","212","Set uom Preference - Empty Value","Assurdly | Receiver API","Wed Jun 04 18:47:24 GMT 2025","failed","Wed Jun 04 18:47:25 GMT 2025","Preference","Home","",""
