"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","234","Get Preference","Assurdly | Shipper API","Sun Apr 20 20:15:56 GMT 2025","failed","Sun Apr 20 20:15:57 GMT 2025","Preference > Fetch UOM Preference","Home","",""
"","212","Get trading partner","Assurdly | Shipper API","Sun Apr 20 20:16:08 GMT 2025","passed","Sun Apr 20 20:16:08 GMT 2025","Shipping > Get Trading Pertner","Shipping Event","",""
"","285","Get Product Instance Shared with Government","Assurdly | Shipper API","Sun Apr 20 20:16:02 GMT 2025","failed","Sun Apr 20 20:16:03 GMT 2025","","Shared With Government","",""
"","123","Login - Invalid Credentials - Missing Email","Assurdly | Shipper API","Sun Apr 20 20:15:55 GMT 2025","passed","Sun Apr 20 20:15:55 GMT 2025","Login","Authentication","",""
"","520","Get Sites","Assurdly | Shipper API","Sun Apr 20 20:16:05 GMT 2025","passed","Sun Apr 20 20:16:05 GMT 2025","Shipping > Get Sites","Shipping Event","",""
"","269","Get Product Instance - Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 20 20:16:00 GMT 2025","failed","Sun Apr 20 20:16:01 GMT 2025","","Product Instances","",""
"","215","Get preference - Empty Fields","Assurdly | Shipper API","Sun Apr 20 20:16:07 GMT 2025","failed","Sun Apr 20 20:16:07 GMT 2025","Shipping > Get Preference","Shipping Event","",""
"","210","Get column mapper state","Assurdly | Shipper API","Sun Apr 20 20:16:08 GMT 2025","passed","Sun Apr 20 20:16:08 GMT 2025","Bulk Upload > Column Mapped State","Shipping Event","",""
"","214","Get product id - Empty fields","Assurdly | Shipper API","Sun Apr 20 20:16:07 GMT 2025","passed","Sun Apr 20 20:16:08 GMT 2025","Shipping > Get Product Id","Shipping Event","",""
"","231","Get FQS Invalid Field","Assurdly | Shipper API","Sun Apr 20 20:16:09 GMT 2025","failed","Sun Apr 20 20:16:09 GMT 2025","","FQS","",""
"","121","Login - Invalid Credentials - Missing Password","Assurdly | Shipper API","Sun Apr 20 20:15:55 GMT 2025","failed","Sun Apr 20 20:15:55 GMT 2025","Login","Authentication","",""
"","841","Dashboard Filter - Empty Required Fields","Assurdly | Shipper API","Sun Apr 20 20:15:58 GMT 2025","failed","Sun Apr 20 20:15:59 GMT 2025","Stats","Dashboard","",""
"","134","Tour Status","Assurdly | Shipper API","Sun Apr 20 20:15:56 GMT 2025","passed","Sun Apr 20 20:15:56 GMT 2025","Tour","Home","",""
"","269","Get FQS","Assurdly | Shipper API","Sun Apr 20 20:16:09 GMT 2025","passed","Sun Apr 20 20:16:09 GMT 2025","","FQS","",""
"","220","Get preference","Assurdly | Shipper API","Sun Apr 20 20:16:06 GMT 2025","passed","Sun Apr 20 20:16:07 GMT 2025","Shipping > Get Preference","Shipping Event","",""
"","284","Get Product Instance Shared with Government - Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 20 20:16:03 GMT 2025","failed","Sun Apr 20 20:16:03 GMT 2025","","Shared With Government","",""
"","216","Get participant details - Empty Fields","Assurdly | Shipper API","Sun Apr 20 20:16:07 GMT 2025","failed","Sun Apr 20 20:16:07 GMT 2025","Shipping > Get Participant Details","Shipping Event","",""
"","285","Notifications","Assurdly | Shipper API","Sun Apr 20 20:15:55 GMT 2025","failed","Sun Apr 20 20:15:56 GMT 2025","Notification","Home","",""
"","849","Dashboard Filter","Assurdly | Shipper API","Sun Apr 20 20:15:57 GMT 2025","passed","Sun Apr 20 20:15:58 GMT 2025","Stats","Dashboard","",""
"","843","Get Product Instance Shared With Government Stats - Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 20 20:16:04 GMT 2025","failed","Sun Apr 20 20:16:05 GMT 2025","","Shared With Government","",""
"","721","Login - Valid Credentials","Assurdly | Shipper API","Sun Apr 20 20:15:54 GMT 2025","passed","Sun Apr 20 20:15:55 GMT 2025","Login","Authentication","",""
"","230","Participant Details","Assurdly | Shipper API","Sun Apr 20 20:15:56 GMT 2025","passed","Sun Apr 20 20:15:56 GMT 2025","Participant","Home","",""
"","212","Get tooltips","Assurdly | Shipper API","Sun Apr 20 20:16:05 GMT 2025","passed","Sun Apr 20 20:16:06 GMT 2025","Shipping > Get Tooltips","Shipping Event","",""
"","227","Set uom Preference - Empty Value","Assurdly | Shipper API","Sun Apr 20 20:15:57 GMT 2025","passed","Sun Apr 20 20:15:57 GMT 2025","Preference > Set UOM Preference","Home","",""
"","257","Creating Shipping Event","Assurdly | Shipper API","Sun Apr 20 20:16:08 GMT 2025","passed","Sun Apr 20 20:16:08 GMT 2025","Single Event","Shipping Event","",""
"","219","Get Labels - Empty Fields","Assurdly | Shipper API","Sun Apr 20 20:16:06 GMT 2025","failed","Sun Apr 20 20:16:06 GMT 2025","Shipping > Get Labels","Shipping Event","",""
"","230","Set Preference","Assurdly | Shipper API","Sun Apr 20 20:15:57 GMT 2025","passed","Sun Apr 20 20:15:57 GMT 2025","Preference > Set UOM Preference","Home","",""
"","213","Get label","Assurdly | Shipper API","Sun Apr 20 20:16:06 GMT 2025","passed","Sun Apr 20 20:16:06 GMT 2025","Shipping > Get Labels","Shipping Event","",""
"","224","Get Share FQS","Assurdly | Shipper API","Sun Apr 20 20:16:09 GMT 2025","failed","Sun Apr 20 20:16:09 GMT 2025","","FQS","",""
"","821","Get Product Instance Graph Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 20 20:16:02 GMT 2025","failed","Sun Apr 20 20:16:02 GMT 2025","","Product Instances","",""
"### Get Producer Total Events

This API endpoint is used to retrieve total events for a specific producer from the dashboard.

#### Request Body

- `request_type` (string, optional): Type of request.
    
- `product_type` (string, optional): Type of product.
    
- `fqs_type` (string): Type of FQS.
    
- `from_date` (string): Start date for the event search.
    
- `to_date` (string): End date for the event search.
    
- `product_category` (string, optional): Category of the product.
    

#### Response Body

The response is in JSON format and follows the schema below:

``` json
{
  ""Data"": [
    {
      ""event_id"": """",
      ""events_comments"": [
        {
          ""_id"": """",
          ""event_id"": """",
          ""comments"": """",
          ""user_name"": """",
          ""timestamp"": """"
        }
      ],
      ""event_type"": """",
      ""event_location"": {
        ""id"": """",
        ""name"": """"
      },
      ""trading_partner"": {
        ""id"": """",
        ""name"": """"
      },
      ""activity"": {
        ""type"": """",
        ""no"": """"
      },
      ""data_capture_time"": """",
      ""batches"": [
        {
          ""type"": """",
          ""manufacturer"": {
            ""id"": """",
            ""type"": """"
          },
          ""product"": {
            ""id"": """",
            ""type"": """"
          },
          ""product_instance"": {
            ""id"": """",
            ""type"": """"
          }
        }
      ]
    }
  ],
  ""Filters"": {
    ""manufacturer"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""tradPartner"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""eventLocation"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""productId"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityType"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityNumber"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""prodInstance"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ]
  }
}

 ```","516","Total Event - Empty Fields","Assurdly | Shipper API","Sun Apr 20 20:15:59 GMT 2025","failed","Sun Apr 20 20:16:00 GMT 2025","Total Event","Events Records","",""
"","216","Get all config types","Assurdly | Shipper API","Sun Apr 20 20:16:05 GMT 2025","passed","Sun Apr 20 20:16:05 GMT 2025","Shipping > Config Types","Shipping Event","",""
"","218","Bulk event","Assurdly | Shipper API","Sun Apr 20 20:16:08 GMT 2025","failed","Sun Apr 20 20:16:09 GMT 2025","Bulk Upload > Bulk Event","Shipping Event","",""
"","223","Get events information","Assurdly | Shipper API","Sun Apr 20 20:16:00 GMT 2025","passed","Sun Apr 20 20:16:00 GMT 2025","Event Information","Events Records","",""
"","229","Total Events Count","Assurdly | Shipper API","Sun Apr 20 20:16:00 GMT 2025","passed","Sun Apr 20 20:16:00 GMT 2025","Total Event Count","Events Records","",""
"","831","Get Product Instance Graph","Assurdly | Shipper API","Sun Apr 20 20:16:01 GMT 2025","passed","Sun Apr 20 20:16:02 GMT 2025","","Product Instances","",""
"","220","Get Labels - Case Sensitive Event Type","Assurdly | Shipper API","Sun Apr 20 20:16:06 GMT 2025","failed","Sun Apr 20 20:16:06 GMT 2025","Shipping > Get Labels","Shipping Event","",""
"","309","Get Share FQS - No auth","Assurdly | Shipper API","Sun Apr 20 20:16:09 GMT 2025","passed","Sun Apr 20 20:16:10 GMT 2025","","FQS","",""
"","130","Read Notification - Invalid Notification id","Assurdly | Shipper API","Sun Apr 20 20:15:56 GMT 2025","failed","Sun Apr 20 20:15:56 GMT 2025","Notification","Home","",""
"","210","Login - Invalid Credentials","Assurdly | Shipper API","Sun Apr 20 20:15:55 GMT 2025","passed","Sun Apr 20 20:15:55 GMT 2025","Login","Authentication","",""
"","130","Read Notification","Assurdly | Shipper API","Sun Apr 20 20:15:56 GMT 2025","passed","Sun Apr 20 20:15:56 GMT 2025","Notification","Home","",""
"","215","Get participant details","Assurdly | Shipper API","Sun Apr 20 20:16:07 GMT 2025","passed","Sun Apr 20 20:16:07 GMT 2025","Shipping > Get Participant Details","Shipping Event","",""
"","268","Get Product Instance","Assurdly | Shipper API","Sun Apr 20 20:16:00 GMT 2025","failed","Sun Apr 20 20:16:00 GMT 2025","","Product Instances","",""
"","216","Get Share FQS Invalid Field","Assurdly | Shipper API","Sun Apr 20 20:16:09 GMT 2025","passed","Sun Apr 20 20:16:09 GMT 2025","","FQS","",""
"","262","Total Event","Assurdly | Shipper API","Sun Apr 20 20:15:59 GMT 2025","passed","Sun Apr 20 20:15:59 GMT 2025","Total Event","Events Records","",""
"","226","Total Events Count - Empty Fields","Assurdly | Shipper API","Sun Apr 20 20:16:00 GMT 2025","failed","Sun Apr 20 20:16:00 GMT 2025","Total Event Count","Events Records","",""
"","858","Get Product Instance Shared With Government Stats","Assurdly | Shipper API","Sun Apr 20 20:16:03 GMT 2025","passed","Sun Apr 20 20:16:04 GMT 2025","","Shared With Government","",""
"","215","Get product id","Assurdly | Shipper API","Sun Apr 20 20:16:07 GMT 2025","passed","Sun Apr 20 20:16:07 GMT 2025","Shipping > Get Product Id","Shipping Event","",""
