"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","158","Read Notification - Invalid Notification id","Assurdly | Receiver API","Wed May 07 18:45:18 GMT 2025","failed","Wed May 07 18:45:18 GMT 2025","Notification","Home","",""
"","334","Get Product Instance Shared with Government","Assurdly | Receiver API","Wed May 07 18:45:24 GMT 2025","passed","Wed May 07 18:45:24 GMT 2025","","Shared With Government","",""
"","236","Login - Invalid Credentials - Wrong Username or Password","Assurdly | Receiver API","Wed May 07 18:45:17 GMT 2025","passed","Wed May 07 18:45:17 GMT 2025","Login","Authentication","",""
"","284","Total Events Count","Assurdly | Receiver API","Wed May 07 18:45:22 GMT 2025","passed","Wed May 07 18:45:22 GMT 2025","","Events Records","",""
"","340","Total Event","Assurdly | Receiver API","Wed May 07 18:45:20 GMT 2025","passed","Wed May 07 18:45:21 GMT 2025","","Events Records","",""
"","553","Dashboard Filter","Assurdly | Receiver API","Wed May 07 18:45:19 GMT 2025","passed","Wed May 07 18:45:20 GMT 2025","Stats","Dashboard","",""
"","159","Read Notification","Assurdly | Receiver API","Wed May 07 18:45:18 GMT 2025","passed","Wed May 07 18:45:18 GMT 2025","Notification","Home","",""
"","155","Login - Invalid Credentials - Missing Password","Assurdly | Receiver API","Wed May 07 18:45:17 GMT 2025","failed","Wed May 07 18:45:17 GMT 2025","Login","Authentication","",""
"","272","Get activity numbers","Assurdly | Receiver API","Wed May 07 18:45:31 GMT 2025","passed","Wed May 07 18:45:32 GMT 2025","Receiving > Get Activity Numbers","Receiving Event","",""
"","550","Get Product Instance Graph Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed May 07 18:45:23 GMT 2025","failed","Wed May 07 18:45:24 GMT 2025","","Product Instances","",""
"","232","Login - Invalid Credentials - No Authorization","Assurdly | Receiver API","Wed May 07 18:45:17 GMT 2025","passed","Wed May 07 18:45:17 GMT 2025","Login","Authentication","",""
"","307","Get Product Instance - Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed May 07 18:45:23 GMT 2025","failed","Wed May 07 18:45:23 GMT 2025","","Product Instances","",""
"","866","Login - Valid Credentials","Assurdly | Receiver API","Wed May 07 18:45:16 GMT 2025","passed","Wed May 07 18:45:17 GMT 2025","Login","Authentication","",""
"","386","Get tooltip - No auth","Assurdly | Receiver API","Wed May 07 18:45:27 GMT 2025","passed","Wed May 07 18:45:27 GMT 2025","Receiving > Get Tooltips","Receiving Event","",""
"","326","Single event","Assurdly | Receiver API","Wed May 07 18:45:32 GMT 2025","passed","Wed May 07 18:45:32 GMT 2025","Single Event","Receiving Event","",""
"","273","Get Labels - Case Sensitive Event Type","Assurdly | Receiver API","Wed May 07 18:45:30 GMT 2025","failed","Wed May 07 18:45:30 GMT 2025","Receiving > Get Labels","Receiving Event","",""
"","332","Get Product Instance Shared with Government - Invalid Request (missing or incomplete field)","Assurdly | Receiver API","Wed May 07 18:45:24 GMT 2025","failed","Wed May 07 18:45:25 GMT 2025","","Shared With Government","",""
"","384","Get trading partner -No auth","Assurdly | Receiver API","Wed May 07 18:45:26 GMT 2025","passed","Wed May 07 18:45:27 GMT 2025","Receiving > Get Trading Partner","Receiving Event","",""
"","344","Get sites","Assurdly | Receiver API","Wed May 07 18:45:25 GMT 2025","passed","Wed May 07 18:45:26 GMT 2025","Receiving > Get Sites","Receiving Event","",""
"","285","Get uom Preference","Assurdly | Receiver API","Wed May 07 18:45:19 GMT 2025","failed","Wed May 07 18:45:19 GMT 2025","Preference","Home","",""
"","272","Get producer record receiving","Assurdly | Receiver API","Wed May 07 18:45:31 GMT 2025","passed","Wed May 07 18:45:31 GMT 2025","Receiving > Get Producer Record Receiving","Receiving Event","",""
"","390","Single event -No auth","Assurdly | Receiver API","Wed May 07 18:45:32 GMT 2025","passed","Wed May 07 18:45:32 GMT 2025","Single Event","Receiving Event","",""
"","550","Get Product Instance Graph","Assurdly | Receiver API","Wed May 07 18:45:23 GMT 2025","passed","Wed May 07 18:45:23 GMT 2025","","Product Instances","",""
"","168","Get Product Instance Shared With Government Stats","Assurdly | Receiver API","Wed May 07 18:45:25 GMT 2025","broken","Wed May 07 18:45:25 GMT 2025","","Shared With Government","",""
"","306","Get Product Instance","Assurdly | Receiver API","Wed May 07 18:45:22 GMT 2025","passed","Wed May 07 18:45:23 GMT 2025","","Product Instances","",""
"","279","Total Events Count - Empty Fields","Assurdly | Receiver API","Wed May 07 18:45:22 GMT 2025","failed","Wed May 07 18:45:22 GMT 2025","","Events Records","",""
"","274","Get trading partner","Assurdly | Receiver API","Wed May 07 18:45:26 GMT 2025","passed","Wed May 07 18:45:26 GMT 2025","Receiving > Get Trading Partner","Receiving Event","",""
"","558","Dashboard Filter - Empty Required Fields","Assurdly | Receiver API","Wed May 07 18:45:20 GMT 2025","failed","Wed May 07 18:45:20 GMT 2025","Stats","Dashboard","",""
"","160","Tour Status","Assurdly | Receiver API","Wed May 07 18:45:18 GMT 2025","passed","Wed May 07 18:45:18 GMT 2025","Tour","Home","",""
"","276","get preference","Assurdly | Receiver API","Wed May 07 18:45:28 GMT 2025","passed","Wed May 07 18:45:28 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","386","Get sites - No auth","Assurdly | Receiver API","Wed May 07 18:45:26 GMT 2025","passed","Wed May 07 18:45:26 GMT 2025","Receiving > Get Sites","Receiving Event","",""
"","388","get config types -No auth","Assurdly | Receiver API","Wed May 07 18:45:28 GMT 2025","passed","Wed May 07 18:45:28 GMT 2025","Receiving > Config Type","Receiving Event","",""
"","281","Set uom Preference - Empty Value","Assurdly | Receiver API","Wed May 07 18:45:19 GMT 2025","failed","Wed May 07 18:45:19 GMT 2025","Preference","Home","",""
"","384","Get activity numbers - No auth","Assurdly | Receiver API","Wed May 07 18:45:31 GMT 2025","passed","Wed May 07 18:45:31 GMT 2025","Receiving > Get Activity Numbers","Receiving Event","",""
"","380","get preference -No auth","Assurdly | Receiver API","Wed May 07 18:45:28 GMT 2025","passed","Wed May 07 18:45:29 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","273","Get Preference - Empty Fields","Assurdly | Receiver API","Wed May 07 18:45:29 GMT 2025","failed","Wed May 07 18:45:29 GMT 2025","Receiving > Get Preference","Receiving Event","",""
"","270","Get label","Assurdly | Receiver API","Wed May 07 18:45:29 GMT 2025","passed","Wed May 07 18:45:29 GMT 2025","Receiving > Get Labels","Receiving Event","",""
