"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","245","Check User Availability - Does Not Exist","Assurdly | User Management API","Fri May 23 18:45:50 GMT 2025","passed","Fri May 23 18:45:50 GMT 2025","","User Availability","",""
"","258","Change Organization - Org. Does not Exist","Assurdly | User Management API","Fri May 23 18:45:52 GMT 2025","passed","Fri May 23 18:45:52 GMT 2025","","Change a User's Organization","",""
"","244","Check Email Availability - Does Not Exist","Assurdly | User Management API","Fri May 23 18:45:51 GMT 2025","passed","Fri May 23 18:45:51 GMT 2025","","Email Availability","",""
"","248","Create User - Empty name Fields","Assurdly | User Management API","Fri May 23 18:45:48 GMT 2025","passed","Fri May 23 18:45:49 GMT 2025","","Add a User","",""
"","247","Check Email Availability","Assurdly | User Management API","Fri May 23 18:45:50 GMT 2025","passed","Fri May 23 18:45:51 GMT 2025","","Email Availability","",""
"","253","Get Users List - No Auth","Assurdly | User Management API","Fri May 23 18:45:48 GMT 2025","failed","Fri May 23 18:45:48 GMT 2025","","List Users","",""
"","247","Check User Availability","Assurdly | User Management API","Fri May 23 18:45:50 GMT 2025","passed","Fri May 23 18:45:50 GMT 2025","","User Availability","",""
"","260","Get Users List","Assurdly | User Management API","Fri May 23 18:45:47 GMT 2025","passed","Fri May 23 18:45:48 GMT 2025","","List Users","",""
"","247","Create User - Empty Email Address","Assurdly | User Management API","Fri May 23 18:45:48 GMT 2025","passed","Fri May 23 18:45:48 GMT 2025","","Add a User","",""
"","253","Create User - Success","Assurdly | User Management API","Fri May 23 18:45:48 GMT 2025","passed","Fri May 23 18:45:48 GMT 2025","","Add a User","",""
"","246","User Roles","Assurdly | User Management API","Fri May 23 18:45:51 GMT 2025","passed","Fri May 23 18:45:51 GMT 2025","Get User Roles","View User Roles","",""
"","252","Edit User","Assurdly | User Management API","Fri May 23 18:45:49 GMT 2025","passed","Fri May 23 18:45:49 GMT 2025","Edit User","Edit a User","",""
"","247","Update User Status - Success","Assurdly | User Management API","Fri May 23 18:45:52 GMT 2025","passed","Fri May 23 18:45:52 GMT 2025","","Update User Status","",""
"","151","Login - Invalid Credentials - Missing Password","Assurdly | User Management API","Fri May 23 18:45:47 GMT 2025","failed","Fri May 23 18:45:47 GMT 2025","Login","Authentication","",""
"","241","User Roles - No Auth","Assurdly | User Management API","Fri May 23 18:45:51 GMT 2025","passed","Fri May 23 18:45:51 GMT 2025","Get User Roles","View User Roles","",""
"","159","Login - Invalid Credentials","Assurdly | User Management API","Fri May 23 18:45:47 GMT 2025","passed","Fri May 23 18:45:47 GMT 2025","Login","Authentication","",""
"","147","Login - Invalid Credentials - Missing Email","Assurdly | User Management API","Fri May 23 18:45:47 GMT 2025","passed","Fri May 23 18:45:47 GMT 2025","Login","Authentication","",""
"","243","Edit User - Empty Last Name","Assurdly | User Management API","Fri May 23 18:45:50 GMT 2025","passed","Fri May 23 18:45:50 GMT 2025","Edit User","Edit a User","",""
"","253","Edit User - No email","Assurdly | User Management API","Fri May 23 18:45:49 GMT 2025","passed","Fri May 23 18:45:50 GMT 2025","Edit User","Edit a User","",""
"","923","Login - Valid Credentials","Assurdly | User Management API","Fri May 23 18:45:46 GMT 2025","failed","Fri May 23 18:45:47 GMT 2025","Login","Authentication","",""
"","246","Create User - Empty Org Id","Assurdly | User Management API","Fri May 23 18:45:49 GMT 2025","passed","Fri May 23 18:45:49 GMT 2025","","Add a User","",""
"","248","Change Organization","Assurdly | User Management API","Fri May 23 18:45:51 GMT 2025","passed","Fri May 23 18:45:52 GMT 2025","","Change a User's Organization","",""
"","247","Edit User - Empty First Name","Assurdly | User Management API","Fri May 23 18:45:50 GMT 2025","passed","Fri May 23 18:45:50 GMT 2025","Edit User","Edit a User","",""
