"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","221","Get Tooltips","Assurdly | Producer API","Wed May 28 18:48:12 GMT 2025","passed","Wed May 28 18:48:13 GMT 2025","Analysis > Get Tooltips","Analysis Event","",""
"","525","Get Sites","Assurdly | Producer API","Wed May 28 18:48:05 GMT 2025","passed","Wed May 28 18:48:06 GMT 2025","Transformation > Get Sites","Transformation Event","",""
"","215","Get Analysis Manufacturers","Assurdly | Producer API","Wed May 28 18:48:15 GMT 2025","passed","Wed May 28 18:48:15 GMT 2025","Analysis Instance Ids","Analysis Event","",""
"","223","Get transform outprod","Assurdly | Producer API","Wed May 28 18:48:07 GMT 2025","passed","Wed May 28 18:48:08 GMT 2025","Transformation > Get Transform Outprod","Transformation Event","",""
"","222","Get Product Instance Graph Invalid Field","Assurdly | Producer API","Wed May 28 18:48:10 GMT 2025","failed","Wed May 28 18:48:10 GMT 2025","","Product Instances","",""
"","248","Get Dashboard Filter","Assurdly | Producer API","Wed May 28 18:48:04 GMT 2025","passed","Wed May 28 18:48:04 GMT 2025","Overview > Stats","Dashboard","",""
"","222","Get all config types","Assurdly | Producer API","Wed May 28 18:48:06 GMT 2025","passed","Wed May 28 18:48:06 GMT 2025","Transformation > Config Types","Transformation Event","",""
"","303","Get FQS Invalid Field","Assurdly | Producer API","Wed May 28 18:48:16 GMT 2025","passed","Wed May 28 18:48:17 GMT 2025","","FQS","",""
"","218","Get product brand category","Assurdly | Producer API","Wed May 28 18:48:08 GMT 2025","passed","Wed May 28 18:48:08 GMT 2025","Transformation > Get Product Brand Category","Transformation Event","",""
"","229","Get Product Instance Shared Government Copy","Assurdly | Producer API","Wed May 28 18:48:05 GMT 2025","passed","Wed May 28 18:48:05 GMT 2025","","Shared With Government","",""
"","216","Get Total Events Count Empty Field","Assurdly | Producer API","Wed May 28 18:48:11 GMT 2025","failed","Wed May 28 18:48:11 GMT 2025","","Events","",""
"","301","Get Product Instance Graph","Assurdly | Producer API","Wed May 28 18:48:10 GMT 2025","passed","Wed May 28 18:48:10 GMT 2025","","Product Instances","",""
"","215","Get Analysis Manufacturers","Assurdly | Producer API","Wed May 28 18:48:14 GMT 2025","passed","Wed May 28 18:48:15 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","220","Get Preference - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:12 GMT 2025","failed","Wed May 28 18:48:12 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","199","Login - Invalid Credentials","Assurdly | Producer API","Wed May 28 18:47:58 GMT 2025","passed","Wed May 28 18:47:58 GMT 2025","Login","Authentication","",""
"","300","Get product brand category - No auth","Assurdly | Producer API","Wed May 28 18:48:08 GMT 2025","passed","Wed May 28 18:48:08 GMT 2025","Transformation > Get Product Brand Category","Transformation Event","",""
"","211","Get Analysis Product Ids - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:14 GMT 2025","passed","Wed May 28 18:48:14 GMT 2025","Analysis Product Ids","Analysis Event","",""
"","271","Get Product Instance List","Assurdly | Producer API","Wed May 28 18:48:09 GMT 2025","passed","Wed May 28 18:48:10 GMT 2025","","Product Instances","",""
"","218","Get Preference","Assurdly | Producer API","Wed May 28 18:48:12 GMT 2025","passed","Wed May 28 18:48:12 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","222","Get Preference - Get Labels -","Assurdly | Producer API","Wed May 28 18:48:12 GMT 2025","failed","Wed May 28 18:48:12 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","217","Get Labels","Assurdly | Producer API","Wed May 28 18:48:13 GMT 2025","passed","Wed May 28 18:48:13 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","216","Get Labels - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:13 GMT 2025","failed","Wed May 28 18:48:13 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","213","Set uom Preference - Empty Value","Assurdly | Producer API","Wed May 28 18:48:00 GMT 2025","failed","Wed May 28 18:48:01 GMT 2025","Preference","Home","",""
"","299","Get Total Event","Assurdly | Producer API","Wed May 28 18:48:10 GMT 2025","passed","Wed May 28 18:48:11 GMT 2025","","Events","",""
"","260","Create Single Event","Assurdly | Producer API","Wed May 28 18:48:09 GMT 2025","failed","Wed May 28 18:48:09 GMT 2025","Single Event","Transformation Event","",""
"","222","Creating Analysis Event - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:15 GMT 2025","passed","Wed May 28 18:48:16 GMT 2025","Single Event","Analysis Event","",""
"","305","Create Single Event - No Auth","Assurdly | Producer API","Wed May 28 18:48:09 GMT 2025","passed","Wed May 28 18:48:09 GMT 2025","Single Event","Transformation Event","",""
"","225","Get Analysis Product Ids","Assurdly | Producer API","Wed May 28 18:48:14 GMT 2025","passed","Wed May 28 18:48:14 GMT 2025","Analysis Product Ids","Analysis Event","",""
"","389","Get Product Instance Shared Government","Assurdly | Producer API","Wed May 28 18:48:04 GMT 2025","passed","Wed May 28 18:48:05 GMT 2025","","Shared With Government","",""
"","218","Get Labels - Case Sensitive Event Type","Assurdly | Producer API","Wed May 28 18:48:13 GMT 2025","failed","Wed May 28 18:48:13 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","224","Creating Analysis Event - Invalid Fields","Assurdly | Producer API","Wed May 28 18:48:16 GMT 2025","passed","Wed May 28 18:48:16 GMT 2025","Single Event","Analysis Event","",""
"","179","Tour Status","Assurdly | Producer API","Wed May 28 18:47:58 GMT 2025","passed","Wed May 28 18:47:59 GMT 2025","Tour","Home","",""
"","299","Get Share FQS - No auth","Assurdly | Producer API","Wed May 28 18:48:17 GMT 2025","passed","Wed May 28 18:48:17 GMT 2025","","FQS","",""
"","217","Get Total Events Count","Assurdly | Producer API","Wed May 28 18:48:11 GMT 2025","passed","Wed May 28 18:48:11 GMT 2025","","Events","",""
"","223","Get Labels - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:07 GMT 2025","failed","Wed May 28 18:48:07 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","1422","Get Dashboard Statistics Empty Field","Assurdly | Producer API","Wed May 28 18:48:02 GMT 2025","passed","Wed May 28 18:48:04 GMT 2025","Overview > Stats","Dashboard","",""
"","306","Read Notification - No Authorisation","Assurdly | Producer API","Wed May 28 18:48:00 GMT 2025","passed","Wed May 28 18:48:00 GMT 2025","Notification","Home","",""
"","118","Login - Invalid Credentials - Missing Password","Assurdly | Producer API","Wed May 28 18:47:58 GMT 2025","failed","Wed May 28 18:47:58 GMT 2025","Login","Authentication","",""
"","216","Get Preference - Empty Fields","Assurdly | Producer API","Wed May 28 18:48:06 GMT 2025","failed","Wed May 28 18:48:06 GMT 2025","Transformation > Get Preference","Transformation Event","",""
"","218","Get Total Event Empty Field","Assurdly | Producer API","Wed May 28 18:48:11 GMT 2025","failed","Wed May 28 18:48:11 GMT 2025","","Events","",""
"","221","Get manufacturers","Assurdly | Producer API","Wed May 28 18:48:08 GMT 2025","passed","Wed May 28 18:48:08 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","221","Get Labels","Assurdly | Producer API","Wed May 28 18:48:07 GMT 2025","passed","Wed May 28 18:48:07 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","215","Get Analysis Manufacturers","Assurdly | Producer API","Wed May 28 18:48:13 GMT 2025","passed","Wed May 28 18:48:14 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","215","Set uom Preference","Assurdly | Producer API","Wed May 28 18:48:00 GMT 2025","failed","Wed May 28 18:48:00 GMT 2025","Preference","Home","",""
"","218","Get Sites","Assurdly | Producer API","Wed May 28 18:48:11 GMT 2025","passed","Wed May 28 18:48:11 GMT 2025","Analysis > Get Sites","Analysis Event","",""
"","223","Get Tooltips","Assurdly | Producer API","Wed May 28 18:48:06 GMT 2025","passed","Wed May 28 18:48:07 GMT 2025","Transformation > Get Tooltips","Transformation Event","",""
"","221","Get Labels - Case Sensitive Event Type","Assurdly | Producer API","Wed May 28 18:48:07 GMT 2025","failed","Wed May 28 18:48:07 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","300","Get manufacturers - No auth","Assurdly | Producer API","Wed May 28 18:48:08 GMT 2025","passed","Wed May 28 18:48:09 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","222","Read Notification","Assurdly | Producer API","Wed May 28 18:47:59 GMT 2025","passed","Wed May 28 18:47:59 GMT 2025","Notification","Home","",""
"","221","Get all config types","Assurdly | Producer API","Wed May 28 18:48:11 GMT 2025","passed","Wed May 28 18:48:12 GMT 2025","Analysis > Config Types","Analysis Event","",""
"","257","Get FQS","Assurdly | Producer API","Wed May 28 18:48:16 GMT 2025","passed","Wed May 28 18:48:16 GMT 2025","","FQS","",""
"","218","Get Product Instance Invalid Field","Assurdly | Producer API","Wed May 28 18:48:10 GMT 2025","failed","Wed May 28 18:48:10 GMT 2025","","Product Instances","",""
"","265","Get Product Shared Government Count","Assurdly | Producer API","Wed May 28 18:48:04 GMT 2025","passed","Wed May 28 18:48:04 GMT 2025","","Shared With Government","",""
"","225","Get Company Type","Assurdly | Producer API","Wed May 28 18:48:07 GMT 2025","passed","Wed May 28 18:48:07 GMT 2025","Transformation > Get Company Type","Transformation Event","",""
