"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","239","User Roles","Assurdly | User Management API","Sun Jun 08 20:24:44 GMT 2025","passed","Sun Jun 08 20:24:44 GMT 2025","Get User Roles","View User Roles","",""
"","240","Change Organization - Org. Does not Exist","Assurdly | User Management API","Sun Jun 08 20:24:44 GMT 2025","passed","Sun Jun 08 20:24:45 GMT 2025","","Change a User's Organization","",""
"","234","Edit User - Empty Last Name","Assurdly | User Management API","Sun Jun 08 20:24:43 GMT 2025","passed","Sun Jun 08 20:24:43 GMT 2025","Edit User","Edit a User","",""
"","247","Create User - Success","Assurdly | User Management API","Sun Jun 08 20:24:41 GMT 2025","passed","Sun Jun 08 20:24:41 GMT 2025","","Add a User","",""
"","252","Get Users List","Assurdly | User Management API","Sun Jun 08 20:24:40 GMT 2025","passed","Sun Jun 08 20:24:41 GMT 2025","","List Users","",""
"","240","Edit User","Assurdly | User Management API","Sun Jun 08 20:24:42 GMT 2025","passed","Sun Jun 08 20:24:42 GMT 2025","Edit User","Edit a User","",""
"","237","Create User - Empty Org Id","Assurdly | User Management API","Sun Jun 08 20:24:42 GMT 2025","passed","Sun Jun 08 20:24:42 GMT 2025","","Add a User","",""
"","238","User Roles - No Auth","Assurdly | User Management API","Sun Jun 08 20:24:44 GMT 2025","passed","Sun Jun 08 20:24:44 GMT 2025","Get User Roles","View User Roles","",""
"","142","Login - Invalid Credentials - Missing Password","Assurdly | User Management API","Sun Jun 08 20:24:40 GMT 2025","failed","Sun Jun 08 20:24:40 GMT 2025","Login","Authentication","",""
"","237","Create User - Empty Email Address","Assurdly | User Management API","Sun Jun 08 20:24:41 GMT 2025","passed","Sun Jun 08 20:24:41 GMT 2025","","Add a User","",""
"","238","Edit User - No email","Assurdly | User Management API","Sun Jun 08 20:24:42 GMT 2025","passed","Sun Jun 08 20:24:42 GMT 2025","Edit User","Edit a User","",""
"","236","Edit User - Empty First Name","Assurdly | User Management API","Sun Jun 08 20:24:42 GMT 2025","passed","Sun Jun 08 20:24:43 GMT 2025","Edit User","Edit a User","",""
"","157","Login - Invalid Credentials","Assurdly | User Management API","Sun Jun 08 20:24:40 GMT 2025","passed","Sun Jun 08 20:24:40 GMT 2025","Login","Authentication","",""
"","238","Check Email Availability - Does Not Exist","Assurdly | User Management API","Sun Jun 08 20:24:44 GMT 2025","passed","Sun Jun 08 20:24:44 GMT 2025","","Email Availability","",""
"","246","Check User Availability - Does Not Exist","Assurdly | User Management API","Sun Jun 08 20:24:43 GMT 2025","passed","Sun Jun 08 20:24:43 GMT 2025","","User Availability","",""
"","242","Check Email Availability","Assurdly | User Management API","Sun Jun 08 20:24:43 GMT 2025","passed","Sun Jun 08 20:24:44 GMT 2025","","Email Availability","",""
"","244","Check User Availability","Assurdly | User Management API","Sun Jun 08 20:24:43 GMT 2025","passed","Sun Jun 08 20:24:43 GMT 2025","","User Availability","",""
"","238","Change Organization","Assurdly | User Management API","Sun Jun 08 20:24:44 GMT 2025","passed","Sun Jun 08 20:24:44 GMT 2025","","Change a User's Organization","",""
"","240","Update User Status - Success","Assurdly | User Management API","Sun Jun 08 20:24:45 GMT 2025","passed","Sun Jun 08 20:24:45 GMT 2025","","Update User Status","",""
"","240","Get Users List - No Auth","Assurdly | User Management API","Sun Jun 08 20:24:41 GMT 2025","failed","Sun Jun 08 20:24:41 GMT 2025","","List Users","",""
"","242","Create User - Empty name Fields","Assurdly | User Management API","Sun Jun 08 20:24:41 GMT 2025","passed","Sun Jun 08 20:24:42 GMT 2025","","Add a User","",""
"","730","Login - Valid Credentials","Assurdly | User Management API","Sun Jun 08 20:24:39 GMT 2025","failed","Sun Jun 08 20:24:40 GMT 2025","Login","Authentication","",""
"","143","Login - Invalid Credentials - Missing Email","Assurdly | User Management API","Sun Jun 08 20:24:40 GMT 2025","passed","Sun Jun 08 20:24:40 GMT 2025","Login","Authentication","",""
