"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","357","Get Company Type","Assurdly | Producer API","Fri Apr 18 18:47:03 GMT 2025","passed","Fri Apr 18 18:47:03 GMT 2025","Transformation > Get Company Type","Transformation Event","",""
"","398","Get Dashboard Filter","Assurdly | Producer API","Fri Apr 18 18:46:58 GMT 2025","passed","Fri Apr 18 18:46:58 GMT 2025","Overview > Stats","Dashboard","",""
"","355","Get Labels - Case Sensitive Event Type","Assurdly | Producer API","Fri Apr 18 18:47:03 GMT 2025","failed","Fri Apr 18 18:47:03 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","355","Get Analysis Manufacturers","Assurdly | Producer API","Fri Apr 18 18:47:16 GMT 2025","passed","Fri Apr 18 18:47:16 GMT 2025","Analysis Instance Ids","Analysis Event","",""
"","506","Get Share FQS - No auth","Assurdly | Producer API","Fri Apr 18 18:47:19 GMT 2025","passed","Fri Apr 18 18:47:20 GMT 2025","","FQS","",""
"","357","Get Labels","Assurdly | Producer API","Fri Apr 18 18:47:12 GMT 2025","passed","Fri Apr 18 18:47:12 GMT 2025","Analysis > Get Labels (for Frontend Field Display)","Analysis Event","",""
"","364","Creating Analysis Event","Assurdly | Producer API","Fri Apr 18 18:47:16 GMT 2025","failed","Fri Apr 18 18:47:16 GMT 2025","Single Event","Analysis Event","",""
"","357","Get Labels","Assurdly | Producer API","Fri Apr 18 18:47:02 GMT 2025","passed","Fri Apr 18 18:47:02 GMT 2025","Transformation > Get Labels (for Frontend Field Display)","Transformation Event","",""
"","529","Get Total Event","Assurdly | Producer API","Fri Apr 18 18:47:08 GMT 2025","passed","Fri Apr 18 18:47:09 GMT 2025","","Events","",""
"","436","Get FQS","Assurdly | Producer API","Fri Apr 18 18:47:17 GMT 2025","passed","Fri Apr 18 18:47:18 GMT 2025","","FQS","",""
"","510","Get FQS Invalid Field","Assurdly | Producer API","Fri Apr 18 18:47:18 GMT 2025","passed","Fri Apr 18 18:47:18 GMT 2025","","FQS","",""
"","470","Tour Status","Assurdly | Producer API","Fri Apr 18 18:46:51 GMT 2025","passed","Fri Apr 18 18:46:51 GMT 2025","Tour","Home","",""
"","358","Get Total Events Count Empty Field","Assurdly | Producer API","Fri Apr 18 18:47:09 GMT 2025","failed","Fri Apr 18 18:47:10 GMT 2025","","Events","",""
"","356","Get manufacturers","Assurdly | Producer API","Fri Apr 18 18:47:05 GMT 2025","passed","Fri Apr 18 18:47:05 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","372","Participant Details","Assurdly | Producer API","Fri Apr 18 18:46:51 GMT 2025","passed","Fri Apr 18 18:46:52 GMT 2025","participant","Home","",""
"","354","Get Analysis Manufacturers","Assurdly | Producer API","Fri Apr 18 18:47:13 GMT 2025","passed","Fri Apr 18 18:47:14 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","365","Get Company Type","Assurdly | Producer API","Fri Apr 18 18:47:13 GMT 2025","passed","Fri Apr 18 18:47:13 GMT 2025","Analysis > Get Company Type","Analysis Event","",""
"","362","Get Product Instance Graph Invalid Field","Assurdly | Producer API","Fri Apr 18 18:47:07 GMT 2025","failed","Fri Apr 18 18:47:08 GMT 2025","","Product Instances","",""
"","357","Creating Analysis Event - Invalid Fields","Assurdly | Producer API","Fri Apr 18 18:47:17 GMT 2025","passed","Fri Apr 18 18:47:17 GMT 2025","Single Event","Analysis Event","",""
"","506","Get Analysis Manufacturers - No Auth","Assurdly | Producer API","Fri Apr 18 18:47:15 GMT 2025","passed","Fri Apr 18 18:47:16 GMT 2025","Analysis Manufacturers","Analysis Event","",""
"","359","Creating Analysis Event - Empty Fields","Assurdly | Producer API","Fri Apr 18 18:47:16 GMT 2025","passed","Fri Apr 18 18:47:17 GMT 2025","Single Event","Analysis Event","",""
"","356","Get Preference - Empty Fields","Assurdly | Producer API","Fri Apr 18 18:47:11 GMT 2025","failed","Fri Apr 18 18:47:11 GMT 2025","Analysis > Get Preference","Analysis Event","",""
"","378","Get Product Instance Shared Government Copy","Assurdly | Producer API","Fri Apr 18 18:47:00 GMT 2025","passed","Fri Apr 18 18:47:00 GMT 2025","","Shared With Government","",""
"","359","Read Notification - Invalid Notification id","Assurdly | Producer API","Fri Apr 18 18:46:53 GMT 2025","failed","Fri Apr 18 18:46:53 GMT 2025","Notification","Home","",""
"","355","Get Preference - Empty Fields","Assurdly | Producer API","Fri Apr 18 18:47:01 GMT 2025","failed","Fri Apr 18 18:47:02 GMT 2025","Transformation > Get Preference","Transformation Event","",""
"","364","Set uom Preference - Empty Value","Assurdly | Producer API","Fri Apr 18 18:46:54 GMT 2025","passed","Fri Apr 18 18:46:55 GMT 2025","Preference","Home","",""
"","361","Get Share FQS","Assurdly | Producer API","Fri Apr 18 18:47:18 GMT 2025","failed","Fri Apr 18 18:47:19 GMT 2025","","FQS","",""
"","362","Get transform outprod","Assurdly | Producer API","Fri Apr 18 18:47:03 GMT 2025","passed","Fri Apr 18 18:47:04 GMT 2025","Transformation > Get Transform Outprod","Transformation Event","",""
"","371","Get Sites","Assurdly | Producer API","Fri Apr 18 18:47:00 GMT 2025","passed","Fri Apr 18 18:47:01 GMT 2025","Transformation > Get Sites","Transformation Event","",""
"","507","Get manufacturers - No auth","Assurdly | Producer API","Fri Apr 18 18:47:05 GMT 2025","passed","Fri Apr 18 18:47:05 GMT 2025","Transformation > Get Manufacturer","Transformation Event","",""
"","354","Get Tooltips","Assurdly | Producer API","Fri Apr 18 18:47:02 GMT 2025","passed","Fri Apr 18 18:47:02 GMT 2025","Transformation > Get Tooltips","Transformation Event","",""
"","1834","Get Dashboard Statistics","Assurdly | Producer API","Fri Apr 18 18:46:55 GMT 2025","passed","Fri Apr 18 18:46:56 GMT 2025","Overview > Stats","Dashboard","",""
"","413","Get Product Shared Government Count","Assurdly | Producer API","Fri Apr 18 18:46:58 GMT 2025","passed","Fri Apr 18 18:46:59 GMT 2025","","Shared With Government","",""
"","386","Create Single Event","Assurdly | Producer API","Fri Apr 18 18:47:06 GMT 2025","failed","Fri Apr 18 18:47:06 GMT 2025","Single Event","Transformation Event","",""
