"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","146","Login - Invalid Credentials","Assurdly | User Management API","Fri May 09 17:53:05 GMT 2025","passed","Fri May 09 17:53:05 GMT 2025","Login","Authentication","",""
"","177","Check Email Availability","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:09 GMT 2025","","Email Availability","",""
"","147","Edit User","Assurdly | User Management API","Fri May 09 17:53:08 GMT 2025","failed","Fri May 09 17:53:08 GMT 2025","Edit User","Edit a User","",""
"","1778","Change Organization","Assurdly | User Management API","Fri May 09 17:53:10 GMT 2025","passed","Fri May 09 17:53:11 GMT 2025","","Change a User's Organization","",""
"","175","Check User Availability - Does Not Exist","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:09 GMT 2025","","User Availability","",""
"","545","Get Users List","Assurdly | User Management API","Fri May 09 17:53:05 GMT 2025","passed","Fri May 09 17:53:06 GMT 2025","","List Users","",""
"","130","Login - Invalid Credentials - Missing Password","Assurdly | User Management API","Fri May 09 17:53:05 GMT 2025","failed","Fri May 09 17:53:05 GMT 2025","Login","Authentication","",""
"","146","Update User Status - Success","Assurdly | User Management API","Fri May 09 17:53:13 GMT 2025","passed","Fri May 09 17:53:13 GMT 2025","","Update User Status","",""
"","150","Edit User - Empty First Name","Assurdly | User Management API","Fri May 09 17:53:08 GMT 2025","failed","Fri May 09 17:53:08 GMT 2025","Edit User","Edit a User","",""
"","221","Get Users List - No Auth","Assurdly | User Management API","Fri May 09 17:53:06 GMT 2025","failed","Fri May 09 17:53:06 GMT 2025","","List Users","",""
"","1056","Login - Valid Credentials","Assurdly | User Management API","Fri May 09 17:53:04 GMT 2025","passed","Fri May 09 17:53:05 GMT 2025","Login","Authentication","",""
"","138","Login - Invalid Credentials - Missing Email","Assurdly | User Management API","Fri May 09 17:53:05 GMT 2025","passed","Fri May 09 17:53:05 GMT 2025","Login","Authentication","",""
"","212","User Roles - No Auth","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:10 GMT 2025","Get User Roles","View User Roles","",""
"","1702","Change Organization - Org. Does not Exist","Assurdly | User Management API","Fri May 09 17:53:11 GMT 2025","passed","Fri May 09 17:53:13 GMT 2025","","Change a User's Organization","",""
"","455","Create User - Success","Assurdly | User Management API","Fri May 09 17:53:06 GMT 2025","passed","Fri May 09 17:53:07 GMT 2025","","Add a User","",""
"","141","User Roles","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:09 GMT 2025","Get User Roles","View User Roles","",""
"","426","Create User - Empty name Fields","Assurdly | User Management API","Fri May 09 17:53:07 GMT 2025","failed","Fri May 09 17:53:08 GMT 2025","","Add a User","",""
"","173","Check Email Availability - Does Not Exist","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:09 GMT 2025","","Email Availability","",""
"","203","Check User Availability","Assurdly | User Management API","Fri May 09 17:53:09 GMT 2025","passed","Fri May 09 17:53:09 GMT 2025","","User Availability","",""
"","146","Edit User - Empty Last Name","Assurdly | User Management API","Fri May 09 17:53:08 GMT 2025","failed","Fri May 09 17:53:09 GMT 2025","Edit User","Edit a User","",""
"","433","Create User - Empty Email Address","Assurdly | User Management API","Fri May 09 17:53:07 GMT 2025","failed","Fri May 09 17:53:07 GMT 2025","","Add a User","",""
"","152","Edit User - No email","Assurdly | User Management API","Fri May 09 17:53:08 GMT 2025","failed","Fri May 09 17:53:08 GMT 2025","Edit User","Edit a User","",""
"","385","Create User - Empty Org Id","Assurdly | User Management API","Fri May 09 17:53:08 GMT 2025","failed","Fri May 09 17:53:08 GMT 2025","","Add a User","",""
