"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125","Login - Invalid Credentials - Missing Password","Assurdly | Shipper API","Sun Apr 13 20:15:22 GMT 2025","failed","Sun Apr 13 20:15:22 GMT 2025","Login","Authentication","",""
"","816","Dashboard Filter - Empty Required Fields","Assurdly | Shipper API","Sun Apr 13 20:15:25 GMT 2025","failed","Sun Apr 13 20:15:26 GMT 2025","Stats","Dashboard","",""
"","265","Get Product Instance - Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 13 20:15:27 GMT 2025","failed","Sun Apr 13 20:15:28 GMT 2025","","Product Instances","",""
"","286","Get Product Instance Shared with Government","Assurdly | Shipper API","Sun Apr 13 20:15:29 GMT 2025","failed","Sun Apr 13 20:15:30 GMT 2025","","Shared With Government","",""
"","205","Login - Invalid Credentials","Assurdly | Shipper API","Sun Apr 13 20:15:22 GMT 2025","passed","Sun Apr 13 20:15:22 GMT 2025","Login","Authentication","",""
"","252","Total Event","Assurdly | Shipper API","Sun Apr 13 20:15:26 GMT 2025","passed","Sun Apr 13 20:15:26 GMT 2025","Total Event","Events Records","",""
"","217","Bulk event","Assurdly | Shipper API","Sun Apr 13 20:15:35 GMT 2025","failed","Sun Apr 13 20:15:35 GMT 2025","Bulk Upload > Bulk Event","Shipping Event","",""
"","239","Creating Shipping Event","Assurdly | Shipper API","Sun Apr 13 20:15:34 GMT 2025","passed","Sun Apr 13 20:15:35 GMT 2025","Single Event","Shipping Event","",""
"","219","Get preference","Assurdly | Shipper API","Sun Apr 13 20:15:33 GMT 2025","passed","Sun Apr 13 20:15:33 GMT 2025","Shipping > Get Preference","Shipping Event","",""
"","220","Get events information","Assurdly | Shipper API","Sun Apr 13 20:15:27 GMT 2025","passed","Sun Apr 13 20:15:27 GMT 2025","Event Information","Events Records","",""
"","220","Total Events Count - Empty Fields","Assurdly | Shipper API","Sun Apr 13 20:15:27 GMT 2025","failed","Sun Apr 13 20:15:27 GMT 2025","Total Event Count","Events Records","",""
"","214","Get Labels - Case Sensitive Event Type","Assurdly | Shipper API","Sun Apr 13 20:15:33 GMT 2025","failed","Sun Apr 13 20:15:33 GMT 2025","Shipping > Get Labels","Shipping Event","",""
"","215","Get Share FQS - No auth","Assurdly | Shipper API","Sun Apr 13 20:15:36 GMT 2025","passed","Sun Apr 13 20:15:36 GMT 2025","","FQS","",""
"","210","Get trading partner","Assurdly | Shipper API","Sun Apr 13 20:15:34 GMT 2025","passed","Sun Apr 13 20:15:34 GMT 2025","Shipping > Get Trading Pertner","Shipping Event","",""
"","224","Set uom Preference - Empty Value","Assurdly | Shipper API","Sun Apr 13 20:15:24 GMT 2025","passed","Sun Apr 13 20:15:24 GMT 2025","Preference > Set UOM Preference","Home","",""
"","291","Notifications","Assurdly | Shipper API","Sun Apr 13 20:15:22 GMT 2025","failed","Sun Apr 13 20:15:23 GMT 2025","Notification","Home","",""
"","267","Get Product Instance","Assurdly | Shipper API","Sun Apr 13 20:15:27 GMT 2025","failed","Sun Apr 13 20:15:27 GMT 2025","","Product Instances","",""
"","211","Get tooltips","Assurdly | Shipper API","Sun Apr 13 20:15:32 GMT 2025","passed","Sun Apr 13 20:15:32 GMT 2025","Shipping > Get Tooltips","Shipping Event","",""
"","215","Get preference - Empty Fields","Assurdly | Shipper API","Sun Apr 13 20:15:33 GMT 2025","failed","Sun Apr 13 20:15:33 GMT 2025","Shipping > Get Preference","Shipping Event","",""
"","212","Get product id","Assurdly | Shipper API","Sun Apr 13 20:15:34 GMT 2025","passed","Sun Apr 13 20:15:34 GMT 2025","Shipping > Get Product Id","Shipping Event","",""
"","824","Get Product Instance Shared With Government Stats - Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 13 20:15:31 GMT 2025","failed","Sun Apr 13 20:15:32 GMT 2025","","Shared With Government","",""
"","121","Read Notification - Invalid Notification id","Assurdly | Shipper API","Sun Apr 13 20:15:23 GMT 2025","failed","Sun Apr 13 20:15:23 GMT 2025","Notification","Home","",""
"","842","Get Product Instance Shared With Government Stats","Assurdly | Shipper API","Sun Apr 13 20:15:30 GMT 2025","passed","Sun Apr 13 20:15:31 GMT 2025","","Shared With Government","",""
"","224","Get Preference","Assurdly | Shipper API","Sun Apr 13 20:15:23 GMT 2025","failed","Sun Apr 13 20:15:24 GMT 2025","Preference > Fetch UOM Preference","Home","",""
"","218","Total Events Count","Assurdly | Shipper API","Sun Apr 13 20:15:26 GMT 2025","passed","Sun Apr 13 20:15:27 GMT 2025","Total Event Count","Events Records","",""
"","230","Get FQS","Assurdly | Shipper API","Sun Apr 13 20:15:35 GMT 2025","passed","Sun Apr 13 20:15:35 GMT 2025","","FQS","",""
"","122","Login - Invalid Credentials - Missing Email","Assurdly | Shipper API","Sun Apr 13 20:15:22 GMT 2025","passed","Sun Apr 13 20:15:22 GMT 2025","Login","Authentication","",""
"","212","Get participant details","Assurdly | Shipper API","Sun Apr 13 20:15:33 GMT 2025","passed","Sun Apr 13 20:15:34 GMT 2025","Shipping > Get Participant Details","Shipping Event","",""
"","819","Get Product Instance Graph","Assurdly | Shipper API","Sun Apr 13 20:15:28 GMT 2025","passed","Sun Apr 13 20:15:28 GMT 2025","","Product Instances","",""
"","227","Set Preference","Assurdly | Shipper API","Sun Apr 13 20:15:24 GMT 2025","passed","Sun Apr 13 20:15:24 GMT 2025","Preference > Set UOM Preference","Home","",""
"","805","Get Product Instance Graph Invalid Request (missing or incomplete field)","Assurdly | Shipper API","Sun Apr 13 20:15:28 GMT 2025","failed","Sun Apr 13 20:15:29 GMT 2025","","Product Instances","",""
"","132","Tour Status","Assurdly | Shipper API","Sun Apr 13 20:15:23 GMT 2025","passed","Sun Apr 13 20:15:23 GMT 2025","Tour","Home","",""
"","209","Get product id - Empty fields","Assurdly | Shipper API","Sun Apr 13 20:15:34 GMT 2025","passed","Sun Apr 13 20:15:34 GMT 2025","Shipping > Get Product Id","Shipping Event","",""
"### Get Producer Total Events

This API endpoint is used to retrieve total events for a specific producer from the dashboard.

#### Request Body

- `request_type` (string, optional): Type of request.
    
- `product_type` (string, optional): Type of product.
    
- `fqs_type` (string): Type of FQS.
    
- `from_date` (string): Start date for the event search.
    
- `to_date` (string): End date for the event search.
    
- `product_category` (string, optional): Category of the product.
    

#### Response Body

The response is in JSON format and follows the schema below:

``` json
{
  ""Data"": [
    {
      ""event_id"": """",
      ""events_comments"": [
        {
          ""_id"": """",
          ""event_id"": """",
          ""comments"": """",
          ""user_name"": """",
          ""timestamp"": """"
        }
      ],
      ""event_type"": """",
      ""event_location"": {
        ""id"": """",
        ""name"": """"
      },
      ""trading_partner"": {
        ""id"": """",
        ""name"": """"
      },
      ""activity"": {
        ""type"": """",
        ""no"": """"
      },
      ""data_capture_time"": """",
      ""batches"": [
        {
          ""type"": """",
          ""manufacturer"": {
            ""id"": """",
            ""type"": """"
          },
          ""product"": {
            ""id"": """",
            ""type"": """"
          },
          ""product_instance"": {
            ""id"": """",
            ""type"": """"
          }
        }
      ]
    }
  ],
  ""Filters"": {
    ""manufacturer"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""tradPartner"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""eventLocation"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""productId"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityType"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""activityNumber"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ],
    ""prodInstance"": [
      {
        ""value"": """",
        ""label"": """"
      }
    ]
  }
}

 ```","499","Total Event - Empty Fields","Assurdly | Shipper API","Sun Apr 13 20:15:26 GMT 2025","failed","Sun Apr 13 20:15:26 GMT 2025","Total Event","Events Records","",""
"","212","Get label","Assurdly | Shipper API","Sun Apr 13 20:15:32 GMT 2025","passed","Sun Apr 13 20:15:32 GMT 2025","Shipping > Get Labels","Shipping Event","",""
