"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","151","Login - Invalid Credentials - Missing Email","Assurdly | User Management API","Wed May 28 18:45:49 GMT 2025","passed","Wed May 28 18:45:50 GMT 2025","Login","Authentication","",""
"","167","Login - Invalid Credentials","Assurdly | User Management API","Wed May 28 18:45:49 GMT 2025","passed","Wed May 28 18:45:49 GMT 2025","Login","Authentication","",""
"","258","Update User Status - Success","Assurdly | User Management API","Wed May 28 18:45:54 GMT 2025","passed","Wed May 28 18:45:55 GMT 2025","","Update User Status","",""
"","258","Edit User - Empty Last Name","Assurdly | User Management API","Wed May 28 18:45:52 GMT 2025","passed","Wed May 28 18:45:52 GMT 2025","Edit User","Edit a User","",""
"","259","Edit User","Assurdly | User Management API","Wed May 28 18:45:51 GMT 2025","passed","Wed May 28 18:45:51 GMT 2025","Edit User","Edit a User","",""
"","260","Check User Availability - Does Not Exist","Assurdly | User Management API","Wed May 28 18:45:52 GMT 2025","passed","Wed May 28 18:45:53 GMT 2025","","User Availability","",""
"","1195","Login - Valid Credentials","Assurdly | User Management API","Wed May 28 18:45:48 GMT 2025","failed","Wed May 28 18:45:49 GMT 2025","Login","Authentication","",""
"","259","Edit User - No email","Assurdly | User Management API","Wed May 28 18:45:51 GMT 2025","passed","Wed May 28 18:45:52 GMT 2025","Edit User","Edit a User","",""
"","263","Create User - Empty Org Id","Assurdly | User Management API","Wed May 28 18:45:51 GMT 2025","passed","Wed May 28 18:45:51 GMT 2025","","Add a User","",""
"","154","Login - Invalid Credentials - Missing Password","Assurdly | User Management API","Wed May 28 18:45:49 GMT 2025","failed","Wed May 28 18:45:49 GMT 2025","Login","Authentication","",""
"","260","Check Email Availability - Does Not Exist","Assurdly | User Management API","Wed May 28 18:45:53 GMT 2025","passed","Wed May 28 18:45:53 GMT 2025","","Email Availability","",""
"","264","Create User - Empty name Fields","Assurdly | User Management API","Wed May 28 18:45:51 GMT 2025","passed","Wed May 28 18:45:51 GMT 2025","","Add a User","",""
"","263","Check Email Availability","Assurdly | User Management API","Wed May 28 18:45:53 GMT 2025","passed","Wed May 28 18:45:53 GMT 2025","","Email Availability","",""
"","256","Check User Availability","Assurdly | User Management API","Wed May 28 18:45:52 GMT 2025","passed","Wed May 28 18:45:52 GMT 2025","","User Availability","",""
"","263","Create User - Empty Email Address","Assurdly | User Management API","Wed May 28 18:45:50 GMT 2025","passed","Wed May 28 18:45:51 GMT 2025","","Add a User","",""
"","268","Create User - Success","Assurdly | User Management API","Wed May 28 18:45:50 GMT 2025","passed","Wed May 28 18:45:50 GMT 2025","","Add a User","",""
"","273","Get Users List","Assurdly | User Management API","Wed May 28 18:45:50 GMT 2025","passed","Wed May 28 18:45:50 GMT 2025","","List Users","",""
"","255","User Roles - No Auth","Assurdly | User Management API","Wed May 28 18:45:53 GMT 2025","passed","Wed May 28 18:45:54 GMT 2025","Get User Roles","View User Roles","",""
"","260","Change Organization - Org. Does not Exist","Assurdly | User Management API","Wed May 28 18:45:54 GMT 2025","passed","Wed May 28 18:45:54 GMT 2025","","Change a User's Organization","",""
"","267","Get Users List - No Auth","Assurdly | User Management API","Wed May 28 18:45:50 GMT 2025","failed","Wed May 28 18:45:50 GMT 2025","","List Users","",""
"","261","User Roles","Assurdly | User Management API","Wed May 28 18:45:53 GMT 2025","passed","Wed May 28 18:45:53 GMT 2025","Get User Roles","View User Roles","",""
"","259","Change Organization","Assurdly | User Management API","Wed May 28 18:45:54 GMT 2025","passed","Wed May 28 18:45:54 GMT 2025","","Change a User's Organization","",""
"","257","Edit User - Empty First Name","Assurdly | User Management API","Wed May 28 18:45:52 GMT 2025","passed","Wed May 28 18:45:52 GMT 2025","Edit User","Edit a User","",""
